"WorkerId","idx","Label"
"A3O6D3HPXD0H8I","912","Poor - Noise is audible, and it is annoying"
"A2HM35CWB7IIFM","913","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","913","Poor - Noise is audible, and it is annoying"
"A34M93NJC830DP","913","Poor - Noise is audible, and it is annoying"
"A1BQBQG2GNY8AY","914","Fair - Noise is audible, and it is slightly annoying"
"A2HM35CWB7IIFM","914","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","914","Fair - Noise is audible, and it is slightly annoying"
"A11SX02CICZN85","915","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","915","Excellent - No noise is audible"
"A3BEGZR3FC5XQA","915","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","916","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","916","Excellent - No noise is audible"
"A3P7M9666KJCP","916","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","917","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","917","Good - Noise is audible, but it is not annoying"
"A6DX45U3O1CR","917","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","918","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","918","Excellent - No noise is audible"
"A3OLRWACCCCUTU","918","Excellent - No noise is audible"
"A1BQBQG2GNY8AY","919","Bad - Noise is audible, and it is very annoying"
"A2VE5IV9OD2SK1","919","Excellent - No noise is audible"
"A31Z5TPD8QKE26","919","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","92","Bad - Noise is audible, and it is very annoying"
"A3OLRWACCCCUTU","92","Bad - Noise is audible, and it is very annoying"
"A3P7M9666KJCP","92","Bad - Noise is audible, and it is very annoying"
"A2HM35CWB7IIFM","920","Fair - Noise is audible, and it is slightly annoying"
"A2MCG5W6LHSRG9","920","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","920","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","921","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","921","Excellent - No noise is audible"
"A3P7M9666KJCP","921","Good - Noise is audible, but it is not annoying"
"A1FP3SH704X01V","922","Excellent - No noise is audible"
"A1NOINYD1FZ55T","922","Fair - Noise is audible, and it is slightly annoying"
"A2GM5BW75YCKKW","922","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","923","Good - Noise is audible, but it is not annoying"
"A3OLRWACCCCUTU","923","Excellent - No noise is audible"
"A3P7M9666KJCP","923","Fair - Noise is audible, and it is slightly annoying"
"A2MCG5W6LHSRG9","924","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","924","Good - Noise is audible, but it is not annoying"
"A6DX45U3O1CR","924","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","925","Good - Noise is audible, but it is not annoying"
"A3OLRWACCCCUTU","925","Excellent - No noise is audible"
"A3TDUHEBFJ53NM","925","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","926","Fair - Noise is audible, and it is slightly annoying"
"A6DX45U3O1CR","926","Excellent - No noise is audible"
"ARTQWWNFA7IOD","926","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","927","Fair - Noise is audible, and it is slightly annoying"
"A34M93NJC830DP","927","Excellent - No noise is audible"
"A3OLRWACCCCUTU","927","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","928","Fair - Noise is audible, and it is slightly annoying"
"A9HQ3E0F2AGVO","928","Excellent - No noise is audible"
"ASWZO1WY1UHEP","928","Bad - Noise is audible, and it is very annoying"
"A1FP3SH704X01V","929","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","929","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","929","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","93","Bad - Noise is audible, and it is very annoying"
"A3RQJM16UBTZKK","93","Fair - Noise is audible, and it is slightly annoying"
"A3TDUHEBFJ53NM","93","Bad - Noise is audible, and it is very annoying"
"A26399B1QZ7XJJ","930","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","930","Excellent - No noise is audible"
"A34M93NJC830DP","930","Excellent - No noise is audible"
"A1FP3SH704X01V","931","Excellent - No noise is audible"
"A3OLRWACCCCUTU","931","Excellent - No noise is audible"
"A3RQJM16UBTZKK","931","Good - Noise is audible, but it is not annoying"
"A11SX02CICZN85","932","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","932","Poor - Noise is audible, and it is annoying"
"A3RQJM16UBTZKK","932","Excellent - No noise is audible"
"A2J237J8KM3OCS","933","Fair - Noise is audible, and it is slightly annoying"
"A2MCG5W6LHSRG9","933","Good - Noise is audible, but it is not annoying"
"A3DU2EWFUGQCX4","933","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","934","Poor - Noise is audible, and it is annoying"
"A34M93NJC830DP","934","Excellent - No noise is audible"
"ASWZO1WY1UHEP","934","Bad - Noise is audible, and it is very annoying"
"A1FP3SH704X01V","935","Excellent - No noise is audible"
"A34M93NJC830DP","935","Excellent - No noise is audible"
"A3P7M9666KJCP","935","Good - Noise is audible, but it is not annoying"
"A1BQBQG2GNY8AY","936","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","936","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","936","Fair - Noise is audible, and it is slightly annoying"
"A2HM35CWB7IIFM","937","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","937","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","937","Excellent - No noise is audible"
"A2GM5BW75YCKKW","938","Excellent - No noise is audible"
"A3OLRWACCCCUTU","938","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","938","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","939","Excellent - No noise is audible"
"A34M93NJC830DP","939","Excellent - No noise is audible"
"ASWZO1WY1UHEP","939","Bad - Noise is audible, and it is very annoying"
"A1FP3SH704X01V","94","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","94","Poor - Noise is audible, and it is annoying"
"A6DX45U3O1CR","94","Fair - Noise is audible, and it is slightly annoying"
"A2HM35CWB7IIFM","940","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","940","Excellent - No noise is audible"
"A6DX45U3O1CR","940","Excellent - No noise is audible"
"A1FP3SH704X01V","941","Good - Noise is audible, but it is not annoying"
"A2GM5BW75YCKKW","941","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","941","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","942","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","942","Excellent - No noise is audible"
"A3DU2EWFUGQCX4","942","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","943","Excellent - No noise is audible"
"A34M93NJC830DP","943","Excellent - No noise is audible"
"A3P7M9666KJCP","943","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","944","Poor - Noise is audible, and it is annoying"
"A6DX45U3O1CR","944","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","944","Poor - Noise is audible, and it is annoying"
"A2VE5IV9OD2SK1","945","Fair - Noise is audible, and it is slightly annoying"
"A34M93NJC830DP","945","Good - Noise is audible, but it is not annoying"
"A3TDUHEBFJ53NM","945","Good - Noise is audible, but it is not annoying"
"A1FP3SH704X01V","946","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","946","Excellent - No noise is audible"
"A6DX45U3O1CR","946","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","947","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","947","Excellent - No noise is audible"
"A3P7M9666KJCP","947","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","948","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","948","Fair - Noise is audible, and it is slightly annoying"
"ARTQWWNFA7IOD","948","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","949","Poor - Noise is audible, and it is annoying"
"A34M93NJC830DP","949","Fair - Noise is audible, and it is slightly annoying"
"A3P7M9666KJCP","949","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","95","Excellent - No noise is audible"
"A6DX45U3O1CR","95","Good - Noise is audible, but it is not annoying"
"ALQ7GPHT431Q2","95","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","950","Fair - Noise is audible, and it is slightly annoying"
"A6OPXUFETV2BY","950","Good - Noise is audible, but it is not annoying"
"A9HQ3E0F2AGVO","950","Poor - Noise is audible, and it is annoying"
"A1FP3SH704X01V","951","Excellent - No noise is audible"
"A2HM35CWB7IIFM","951","Good - Noise is audible, but it is not annoying"
"A3OLRWACCCCUTU","951","Excellent - No noise is audible"
"A2J237J8KM3OCS","952","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","952","Poor - Noise is audible, and it is annoying"
"A3P7M9666KJCP","952","Bad - Noise is audible, and it is very annoying"
"A1DOJTVB7GXJH7","953","Poor - Noise is audible, and it is annoying"
"A2MCG5W6LHSRG9","953","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","953","Excellent - No noise is audible"
"A34M93NJC830DP","954","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","954","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","954","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","955","Excellent - No noise is audible"
"A3P7M9666KJCP","955","Excellent - No noise is audible"
"A6DX45U3O1CR","955","Excellent - No noise is audible"
"A31Z5TPD8QKE26","956","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","956","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","956","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","957","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","957","Excellent - No noise is audible"
"A3OLRWACCCCUTU","957","Excellent - No noise is audible"
"A1NOINYD1FZ55T","958","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","958","Excellent - No noise is audible"
"A6OPXUFETV2BY","958","Excellent - No noise is audible"
"A1NOINYD1FZ55T","959","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","959","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","959","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","96","Fair - Noise is audible, and it is slightly annoying"
"A3BEGZR3FC5XQA","96","Good - Noise is audible, but it is not annoying"
"A3TDUHEBFJ53NM","96","Poor - Noise is audible, and it is annoying"
"A1DOJTVB7GXJH7","960","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","960","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","960","Good - Noise is audible, but it is not annoying"
"A1BQBQG2GNY8AY","961","Poor - Noise is audible, and it is annoying"
"A3O6D3HPXD0H8I","961","Fair - Noise is audible, and it is slightly annoying"
"A3P7M9666KJCP","961","Fair - Noise is audible, and it is slightly annoying"
"A1DOJTVB7GXJH7","962","Fair - Noise is audible, and it is slightly annoying"
"A1NOINYD1FZ55T","962","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","962","Good - Noise is audible, but it is not annoying"
"A2HM35CWB7IIFM","963","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","963","Excellent - No noise is audible"
"A3P7M9666KJCP","963","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","964","Poor - Noise is audible, and it is annoying"
"A1NOINYD1FZ55T","964","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","964","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","965","Bad - Noise is audible, and it is very annoying"
"A2VE5IV9OD2SK1","965","Good - Noise is audible, but it is not annoying"
"APSN3KV49VLKX","965","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","966","Excellent - No noise is audible"
"A3OLRWACCCCUTU","966","Excellent - No noise is audible"
"A3P7M9666KJCP","966","Fair - Noise is audible, and it is slightly annoying"
"A26399B1QZ7XJJ","967","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","967","Excellent - No noise is audible"
"A31Z5TPD8QKE26","967","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","968","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","968","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","968","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","969","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","969","Good - Noise is audible, but it is not annoying"
"APSN3KV49VLKX","969","Fair - Noise is audible, and it is slightly annoying"
"A2GM5BW75YCKKW","97","Fair - Noise is audible, and it is slightly annoying"
"A2HM35CWB7IIFM","97","Fair - Noise is audible, and it is slightly annoying"
"A34M93NJC830DP","97","Poor - Noise is audible, and it is annoying"
"A2VE5IV9OD2SK1","970","Excellent - No noise is audible"
"A34M93NJC830DP","970","Excellent - No noise is audible"
"A3P7M9666KJCP","970","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","971","Good - Noise is audible, but it is not annoying"
"A3OLRWACCCCUTU","971","Excellent - No noise is audible"
"A3P7M9666KJCP","971","Fair - Noise is audible, and it is slightly annoying"
"A1DOJTVB7GXJH7","972","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","972","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","972","Fair - Noise is audible, and it is slightly annoying"
"A34M93NJC830DP","973","Excellent - No noise is audible"
"A3P7M9666KJCP","973","Excellent - No noise is audible"
"A6DX45U3O1CR","973","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","974","Good - Noise is audible, but it is not annoying"
"A2MCG5W6LHSRG9","974","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","974","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","975","Excellent - No noise is audible"
"A3P7M9666KJCP","975","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","975","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","976","Poor - Noise is audible, and it is annoying"
"A3P7M9666KJCP","976","Fair - Noise is audible, and it is slightly annoying"
"A3RQJM16UBTZKK","976","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","977","Fair - Noise is audible, and it is slightly annoying"
"A34M93NJC830DP","977","Excellent - No noise is audible"
"A3P7M9666KJCP","977","Good - Noise is audible, but it is not annoying"
"A1BQBQG2GNY8AY","978","Poor - Noise is audible, and it is annoying"
"A2J237J8KM3OCS","978","Fair - Noise is audible, and it is slightly annoying"
"A2VE5IV9OD2SK1","978","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","979","Excellent - No noise is audible"
"A6DX45U3O1CR","979","Good - Noise is audible, but it is not annoying"
"A6OPXUFETV2BY","979","Good - Noise is audible, but it is not annoying"
"A1NOINYD1FZ55T","98","Good - Noise is audible, but it is not annoying"
"A3CJVRJ34U70Y9","98","Excellent - No noise is audible"
"A3RQJM16UBTZKK","98","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","980","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","980","Good - Noise is audible, but it is not annoying"
"A6DX45U3O1CR","980","Excellent - No noise is audible"
"A2VE5IV9OD2SK1","981","Good - Noise is audible, but it is not annoying"
"A6OPXUFETV2BY","981","Good - Noise is audible, but it is not annoying"
"ARTQWWNFA7IOD","981","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","982","Fair - Noise is audible, and it is slightly annoying"
"A3P7M9666KJCP","982","Good - Noise is audible, but it is not annoying"
"A6OPXUFETV2BY","982","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","983","Excellent - No noise is audible"
"A3O6D3HPXD0H8I","983","Excellent - No noise is audible"
"A3OLRWACCCCUTU","983","Excellent - No noise is audible"
"A2J237J8KM3OCS","984","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","984","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","984","Good - Noise is audible, but it is not annoying"
"A1DOJTVB7GXJH7","985","Fair - Noise is audible, and it is slightly annoying"
"A2J237J8KM3OCS","985","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","985","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","986","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","986","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","986","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","987","Good - Noise is audible, but it is not annoying"
"A3O6D3HPXD0H8I","987","Excellent - No noise is audible"
"A3OLRWACCCCUTU","987","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","988","Fair - Noise is audible, and it is slightly annoying"
"A1NOINYD1FZ55T","988","Fair - Noise is audible, and it is slightly annoying"
"A3OLRWACCCCUTU","988","Good - Noise is audible, but it is not annoying"
"A2VE5IV9OD2SK1","989","Fair - Noise is audible, and it is slightly annoying"
"A3OLRWACCCCUTU","989","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","989","Good - Noise is audible, but it is not annoying"
"A2W3KKNN3CAY66","99","Good - Noise is audible, but it is not annoying"
"A34M93NJC830DP","99","Excellent - No noise is audible"
"A6OPXUFETV2BY","99","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","990","Excellent - No noise is audible"
"A2MCG5W6LHSRG9","990","Fair - Noise is audible, and it is slightly annoying"
"A3O6D3HPXD0H8I","990","Excellent - No noise is audible"
"A1DOJTVB7GXJH7","991","Good - Noise is audible, but it is not annoying"
"A3P7M9666KJCP","991","Excellent - No noise is audible"
"A6OPXUFETV2BY","991","Good - Noise is audible, but it is not annoying"
"A2J237J8KM3OCS","992","Excellent - No noise is audible"
